client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,year,last_contact_date
10184,25,admin_,single,high_school,0,1,,30,1243,7,0,1,94.465,4.958,1,2024,
10185,47,blue-collar,married,basic_4y,0,1,,29,130,3,0,1,94.465,4.958,0,2024,
10186,54,blue-collar,divorced,unknown,,1,,17,339,3,0,1,94.465,4.958,0,2024,
10187,36,services,married,high_school,0,0,,21,316,2,0,1,94.465,4.958,0,2024,
10188,33,entrepreneur,married,university_degree,0,0,,27,166,2,0,1,94.465,4.958,0,2024,
10189,34,technician,married,professional_course,0,0,,18,168,8,0,1,94.465,4.958,0,2024,
10190,36,technician,married,professional_course,0,0,,9,247,2,0,1,94.465,4.958,0,2024,
10191,57,technician,married,basic_4y,,0,,16,243,2,0,1,94.465,4.958,0,2024,
10192,37,technician,single,high_school,,,,23,227,2,0,1,94.465,4.958,0,2024,
10193,38,admin_,married,university_degree,0,1,,5,153,6,0,1,94.465,4.958,0,2024,
10194,41,admin_,married,professional_course,,1,,8,122,2,0,1,94.465,4.958,0,2024,
10195,53,blue-collar,married,basic_6y,,1,,18,232,2,0,1,94.465,4.958,0,2024,
10196,39,unemployed,single,basic_6y,0,0,,7,238,2,0,1,94.465,4.958,0,2024,
10197,47,blue-collar,married,basic_4y,0,1,,4,211,2,0,1,94.465,4.958,0,2024,
10198,33,blue-collar,married,basic_9y,0,1,,22,111,8,0,1,94.465,4.958,0,2024,
10199,34,admin_,single,high_school,0,1,,20,161,2,0,1,94.465,4.958,0,2024,
10200,32,admin_,single,university_degree,,0,,7,188,4,0,1,94.465,4.958,0,2024,
10201,33,technician,married,university_degree,,0,,2,67,4,0,1,94.465,4.958,0,2024,
10202,38,admin_,married,university_degree,0,0,,1,361,2,0,1,94.465,4.958,0,2024,
10203,48,blue-collar,married,basic_9y,,0,,29,454,4,0,1,94.465,4.958,0,2024,
10204,48,blue-collar,married,high_school,0,1,,24,700,2,0,1,94.465,4.958,0,2024,
10205,30,services,married,university_degree,0,1,,3,83,4,0,1,94.465,4.96,0,2024,
10206,36,admin_,single,university_degree,0,1,,6,247,2,0,1,94.465,4.96,0,2024,
10207,45,blue-collar,married,basic_6y,0,1,,19,252,2,0,1,94.465,4.96,0,2024,
10208,60,admin_,married,university_degree,,1,,1,62,2,0,1,94.465,4.96,0,2024,
10209,32,self-employed,divorced,university_degree,0,0,,26,559,3,0,1,94.465,4.96,0,2024,
10210,33,admin_,married,university_degree,0,0,,18,190,4,0,1,94.465,4.96,0,2024,
10211,35,admin_,single,high_school,0,0,,2,10,5,0,1,94.465,4.96,0,2024,
10212,48,admin_,married,high_school,,0,,26,189,2,0,1,94.465,4.96,0,2024,
10213,29,admin_,single,university_degree,0,0,,30,109,2,0,1,94.465,4.96,0,2024,
10214,46,admin_,married,high_school,,,,4,148,2,0,1,94.465,4.96,0,2024,
10215,45,blue-collar,married,basic_4y,,1,,24,107,2,0,1,94.465,4.96,0,2024,
10216,35,unemployed,married,university_degree,0,1,,15,82,4,0,1,94.465,4.96,0,2024,
10217,30,technician,single,university_degree,,1,,16,405,3,0,1,94.465,4.96,0,2024,
10218,44,blue-collar,married,basic_9y,,1,,20,103,2,0,1,94.465,4.96,0,2024,
10219,32,unemployed,married,basic_9y,0,0,,17,143,2,0,1,94.465,4.96,0,2024,
10220,27,blue-collar,single,basic_9y,0,0,,3,61,3,0,1,94.465,4.96,0,2024,
10221,46,admin_,married,professional_course,0,0,,17,424,2,0,1,94.465,4.96,0,2024,
10222,29,blue-collar,married,high_school,0,0,,18,140,2,0,1,94.465,4.96,0,2024,
10223,39,management,married,university_degree,0,1,,6,157,2,0,1,94.465,4.96,0,2024,
10224,34,blue-collar,married,basic_9y,0,0,,1,157,29,0,1,94.465,4.96,0,2024,
10225,34,blue-collar,married,basic_4y,0,0,,13,110,4,0,1,94.465,4.96,0,2024,
10226,39,admin_,married,university_degree,0,0,,18,69,3,0,1,94.465,4.96,0,2024,
10227,35,entrepreneur,married,university_degree,0,0,,18,513,2,0,1,94.465,4.96,1,2024,
10228,50,blue-collar,divorced,basic_4y,0,1,,6,241,3,0,1,94.465,4.96,0,2024,
10229,38,admin_,married,university_degree,0,0,,17,757,2,0,1,94.465,4.96,0,2024,
10230,32,technician,single,high_school,0,0,,29,68,3,0,1,94.465,4.96,0,2024,
10231,32,technician,married,professional_course,0,0,,18,171,2,0,1,94.465,4.96,0,2024,
10232,38,blue-collar,married,professional_course,0,0,,25,182,3,0,1,94.465,4.96,0,2024,
10233,49,admin_,married,basic_9y,0,0,,10,270,15,0,1,94.465,4.96,0,2024,
10234,38,technician,married,basic_6y,,0,,20,172,6,0,1,94.465,4.96,0,2024,
10235,28,admin_,single,unknown,0,1,,4,177,5,0,1,94.465,4.96,0,2024,
10236,33,technician,married,high_school,,1,,24,119,2,0,1,94.465,4.96,0,2024,
10237,37,technician,single,professional_course,,0,,25,75,3,0,1,94.465,4.96,0,2024,
10238,41,services,divorced,basic_9y,0,1,,5,192,4,0,1,94.465,4.96,0,2024,
10239,41,admin_,divorced,high_school,0,0,,26,686,11,0,1,94.465,4.96,1,2024,
10240,40,blue-collar,married,basic_6y,0,1,,17,104,4,0,1,94.465,4.96,0,2024,
10241,31,blue-collar,single,high_school,0,1,,11,325,3,0,1,94.465,4.96,0,2024,
10242,41,services,married,high_school,,0,,8,33,21,0,1,94.465,4.96,0,2024,
10243,34,entrepreneur,single,professional_course,0,1,,22,144,4,0,1,94.465,4.96,0,2024,
10244,48,services,married,high_school,0,1,,30,57,8,0,1,94.465,4.96,0,2024,
10245,52,technician,divorced,university_degree,0,0,,19,184,3,0,1,94.465,4.96,0,2024,
10246,47,blue-collar,married,basic_9y,0,1,,21,109,3,0,1,94.465,4.96,0,2024,
10247,50,housemaid,single,unknown,0,0,,16,741,4,0,1,94.465,4.96,1,2024,
10248,40,admin_,single,high_school,,0,,22,349,2,0,1,94.465,4.96,0,2024,
10249,38,admin_,divorced,high_school,0,0,,29,100,3,0,1,94.465,4.96,0,2024,
10250,47,services,married,high_school,,1,,11,87,3,0,1,94.465,4.96,0,2024,
10251,34,blue-collar,married,basic_9y,,0,,11,95,8,0,1,94.465,4.96,0,2024,
10252,35,entrepreneur,married,basic_6y,0,0,,11,114,5,0,1,94.465,4.96,0,2024,
10253,33,blue-collar,single,basic_9y,0,0,,5,109,2,0,1,94.465,4.96,0,2024,
10254,37,management,married,university_degree,0,0,,28,1323,9,0,1,94.465,4.96,1,2024,
10255,52,blue-collar,married,basic_4y,0,1,,18,186,6,0,1,94.465,4.96,0,2024,
10256,29,admin_,divorced,university_degree,0,0,,30,187,3,0,1,94.465,4.96,0,2024,
10257,47,entrepreneur,married,university_degree,0,1,,11,580,3,0,1,94.465,4.96,0,2024,
10258,39,services,divorced,high_school,0,1,,15,81,5,0,1,94.465,4.96,0,2024,
10259,52,unknown,married,basic_4y,0,0,,4,253,2,0,1,94.465,4.96,0,2024,
10260,41,blue-collar,married,basic_6y,,1,,25,75,3,0,1,94.465,4.96,0,2024,
10261,39,blue-collar,married,basic_6y,,,,26,144,2,0,1,94.465,4.96,0,2024,
10262,35,blue-collar,divorced,basic_9y,0,,,5,276,3,0,1,94.465,4.96,0,2024,
10263,49,retired,married,basic_4y,0,0,,29,93,2,0,1,94.465,4.96,0,2024,
10264,32,admin_,divorced,university_degree,0,0,,21,106,10,0,1,94.465,4.96,0,2024,
10265,47,technician,single,professional_course,,0,,11,90,2,0,1,94.465,4.96,0,2024,
10266,28,admin_,single,university_degree,0,0,,21,78,5,0,1,94.465,4.96,0,2024,
10267,40,blue-collar,single,basic_9y,0,0,,26,55,2,0,1,94.465,4.96,0,2024,
10268,59,admin_,married,high_school,0,0,,15,204,4,0,1,94.465,4.96,0,2024,
10269,50,technician,divorced,professional_course,0,0,,7,408,2,0,1,94.465,4.96,0,2024,
10270,32,blue-collar,married,basic_6y,0,0,,16,147,2,0,1,94.465,4.96,0,2024,
10271,38,admin_,single,high_school,,1,,6,287,2,0,1,94.465,4.96,0,2024,
10272,34,management,married,university_degree,,0,,19,84,3,0,1,94.465,4.96,0,2024,
10273,41,blue-collar,married,basic_9y,0,1,,10,119,3,0,1,94.465,4.96,0,2024,
10274,51,blue-collar,divorced,basic_4y,0,0,,28,133,2,0,1,94.465,4.96,0,2024,
10275,31,blue-collar,married,basic_9y,0,0,,3,195,2,0,1,94.465,4.96,0,2024,
10276,28,admin_,married,high_school,0,0,,15,108,2,0,1,94.465,4.96,0,2024,
10277,40,technician,married,professional_course,0,0,,26,92,6,0,1,94.465,4.96,0,2024,
10278,50,blue-collar,single,basic_9y,,0,,13,264,4,0,1,94.465,4.96,0,2024,
10279,56,housemaid,divorced,basic_4y,,0,,15,123,2,0,1,94.465,4.96,0,2024,
10280,45,admin_,married,basic_9y,,0,,15,73,4,0,1,94.465,4.96,0,2024,
10281,34,admin_,married,university_degree,0,0,,11,146,3,0,1,94.465,4.96,0,2024,
10282,34,blue-collar,married,basic_9y,0,0,,25,206,1,0,1,94.465,4.96,0,2024,
10283,54,entrepreneur,married,university_degree,,0,,20,100,17,0,1,94.465,4.96,0,2024,
10284,32,blue-collar,married,basic_9y,0,1,,3,452,1,0,1,94.465,4.96,0,2024,
10285,36,blue-collar,single,basic_6y,0,1,,20,163,1,0,1,94.465,4.96,0,2024,
10286,40,blue-collar,married,unknown,,1,,6,69,2,0,1,94.465,4.96,0,2024,
10287,25,technician,single,university_degree,0,1,,11,35,6,0,1,94.465,4.96,0,2024,
10288,52,blue-collar,married,unknown,,0,,26,215,3,0,1,94.465,4.96,0,2024,
10289,44,management,divorced,university_degree,0,1,,16,96,8,0,1,94.465,4.96,0,2024,
10290,52,services,married,university_degree,0,0,,24,119,1,0,1,94.465,4.96,0,2024,
10291,34,entrepreneur,married,university_degree,0,1,,14,265,3,0,1,94.465,4.96,0,2024,
10292,40,technician,married,professional_course,,0,,9,60,2,0,1,94.465,4.96,0,2024,
10293,31,blue-collar,married,basic_9y,0,0,,27,179,2,0,1,94.465,4.96,0,2024,
10294,45,entrepreneur,single,university_degree,0,0,,9,162,6,0,1,94.465,4.96,0,2024,
10295,46,management,married,basic_4y,,1,,12,227,1,0,1,94.465,4.96,0,2024,
10296,33,blue-collar,married,basic_4y,,0,,22,41,1,0,1,94.465,4.96,0,2024,
10297,36,technician,married,university_degree,0,0,,23,1093,1,0,1,94.465,4.96,1,2024,
10298,40,admin_,single,university_degree,,0,,19,270,1,0,1,94.465,4.96,0,2024,
10299,43,blue-collar,married,basic_9y,,1,,9,1395,2,0,1,94.465,4.96,1,2024,
10300,35,student,single,university_degree,,1,,4,178,4,0,1,94.465,4.96,0,2024,
10301,32,services,single,high_school,0,0,,16,223,2,0,1,94.465,4.96,0,2024,
10302,56,blue-collar,single,basic_6y,,0,,20,35,3,0,1,94.465,4.96,0,2024,
10303,28,blue-collar,married,basic_9y,0,1,,11,210,2,0,1,94.465,4.96,0,2024,
10304,43,admin_,married,high_school,0,0,,2,193,2,0,1,94.465,4.96,0,2024,
10305,38,entrepreneur,married,basic_4y,0,0,,2,822,1,0,1,94.465,4.96,0,2024,
10306,41,unemployed,divorced,high_school,0,0,,21,163,4,0,1,94.465,4.96,0,2024,
10307,53,entrepreneur,married,basic_4y,0,0,,18,339,2,0,1,94.465,4.96,0,2024,
10308,32,blue-collar,married,high_school,0,0,,3,140,1,0,1,94.465,4.96,0,2024,
10309,30,technician,married,university_degree,0,,,20,71,1,0,1,94.465,4.96,0,2024,
10310,40,blue-collar,married,basic_4y,,0,,18,1238,2,0,1,94.465,4.96,0,2024,
10311,47,services,married,unknown,,0,,17,32,2,0,1,94.465,4.96,0,2024,
10312,52,blue-collar,married,basic_4y,,1,,24,116,1,0,1,94.465,4.96,0,2024,
10313,59,blue-collar,married,basic_4y,,1,,20,64,1,0,1,94.465,4.96,0,2024,
10314,33,admin_,married,university_degree,0,0,,20,77,1,0,1,94.465,4.96,0,2024,
10315,29,admin_,single,university_degree,0,0,,11,73,3,0,1,94.465,4.96,0,2024,
10316,56,services,divorced,basic_4y,0,0,,15,42,3,0,1,94.465,4.96,0,2024,
10317,52,admin_,divorced,high_school,0,0,,11,24,5,0,1,94.465,4.96,0,2024,
10318,46,unknown,married,basic_4y,,1,,4,25,1,0,1,94.465,4.96,0,2024,
10319,37,admin_,divorced,university_degree,0,0,,12,147,1,0,1,94.465,4.96,0,2024,
10320,33,blue-collar,married,basic_9y,0,0,,14,145,1,0,1,94.465,4.96,0,2024,
10321,57,services,divorced,high_school,,1,,25,80,4,0,1,94.465,4.96,0,2024,
10322,60,management,married,unknown,,1,,18,35,1,0,1,94.465,4.96,0,2024,
10323,36,admin_,married,university_degree,0,1,,15,141,1,0,1,94.465,4.96,0,2024,
10324,34,blue-collar,married,basic_9y,0,0,,22,263,8,0,1,94.465,4.96,0,2024,
10325,38,admin_,married,high_school,0,0,,22,123,1,0,1,94.465,4.96,0,2024,
10326,31,blue-collar,married,basic_9y,0,1,,7,208,1,0,1,94.465,4.96,0,2024,
10327,25,student,single,high_school,0,1,,19,100,1,0,1,94.465,4.96,0,2024,
10328,42,technician,married,university_degree,,1,,20,91,1,0,1,94.465,4.96,0,2024,
10329,29,admin_,single,basic_9y,,0,,26,1298,2,0,1,94.465,4.96,0,2024,
10330,41,blue-collar,married,basic_9y,0,0,,14,644,1,0,1,94.465,4.96,0,2024,
10331,44,technician,divorced,professional_course,0,1,,3,289,1,0,1,94.465,4.96,0,2024,
10332,43,self-employed,married,basic_9y,0,0,,19,1089,1,0,1,94.465,4.96,1,2024,
10333,51,management,married,basic_4y,0,1,,30,124,2,0,1,94.465,4.96,0,2024,
10334,29,admin_,single,university_degree,0,0,,9,157,2,0,1,94.465,4.96,0,2024,
10335,33,self-employed,single,university_degree,0,0,,13,226,4,0,1,94.465,4.96,0,2024,
10336,34,entrepreneur,single,professional_course,0,1,,27,136,8,0,1,94.465,4.96,0,2024,
10337,53,admin_,married,university_degree,0,0,,10,541,19,0,1,94.465,4.96,0,2024,
10338,41,unknown,single,unknown,,0,,16,242,6,0,1,94.465,4.96,0,2024,
10339,52,blue-collar,married,basic_4y,0,0,,30,50,3,0,1,94.465,4.96,0,2024,
10340,44,management,divorced,basic_9y,,1,,12,73,2,0,1,94.465,4.96,0,2024,
10341,38,technician,married,professional_course,0,0,,6,250,2,0,1,94.465,4.96,0,2024,
10342,26,technician,married,professional_course,0,1,,18,181,2,0,1,94.465,4.96,0,2024,
10343,30,blue-collar,married,high_school,0,1,,5,32,3,0,1,94.465,4.96,0,2024,
10344,41,technician,married,professional_course,0,0,,21,235,2,0,1,94.465,4.96,0,2024,
10345,40,blue-collar,single,basic_9y,0,0,,22,121,5,0,1,94.465,4.96,0,2024,
10346,57,technician,married,basic_9y,0,1,,30,215,3,0,1,94.465,4.96,0,2024,
10347,35,admin_,single,university_degree,0,0,,22,320,2,0,1,94.465,4.96,0,2024,
10348,41,technician,single,university_degree,0,0,,16,382,3,0,1,94.465,4.96,0,2024,
10349,53,unknown,married,high_school,,1,,16,244,1,0,1,94.465,4.96,0,2024,
10350,40,housemaid,married,basic_4y,0,0,,7,286,1,0,1,94.465,4.96,0,2024,
10351,26,admin_,married,high_school,0,0,,1,1021,1,0,1,94.465,4.96,0,2024,
10352,45,blue-collar,married,basic_9y,,,,21,167,2,0,1,94.465,4.96,0,2024,
10353,31,entrepreneur,single,basic_9y,0,0,,26,1248,3,0,1,94.465,4.96,1,2024,
10354,32,admin_,single,university_degree,,0,,26,179,25,0,1,94.465,4.96,0,2024,
10355,29,blue-collar,single,high_school,0,0,,26,203,2,0,1,94.465,4.96,0,2024,
10356,28,blue-collar,married,basic_6y,,1,,10,273,5,0,1,94.465,4.96,0,2024,
10357,27,blue-collar,single,basic_9y,0,1,,30,209,12,0,1,94.465,4.96,0,2024,
10358,32,blue-collar,married,basic_9y,0,1,,17,39,1,0,1,94.465,4.96,0,2024,
10359,52,blue-collar,married,basic_4y,0,1,,7,162,1,0,1,94.465,4.96,0,2024,
10360,46,admin_,single,high_school,0,0,,2,418,1,0,1,94.465,4.96,0,2024,
10361,37,entrepreneur,single,university_degree,0,1,,28,348,1,0,1,94.465,4.96,0,2024,
10362,36,management,married,university_degree,0,1,,17,135,1,0,1,94.465,4.96,0,2024,
10363,28,student,single,high_school,,1,,11,131,2,0,1,94.465,4.96,0,2024,
10364,52,blue-collar,married,basic_9y,0,0,,25,401,2,0,1,94.465,4.96,0,2024,
10365,30,technician,divorced,professional_course,0,0,,30,332,2,0,1,94.465,4.96,0,2024,
10366,29,technician,single,university_degree,0,0,,10,78,1,0,1,94.465,4.96,0,2024,
10367,55,housemaid,married,professional_course,0,0,,27,394,2,0,1,94.465,4.96,0,2024,
10368,45,blue-collar,divorced,basic_9y,0,1,,25,287,1,0,1,94.465,4.96,0,2024,
10369,24,unemployed,married,university_degree,0,1,,22,266,1,0,1,94.465,4.96,0,2024,
10370,43,technician,single,high_school,0,0,,19,153,1,0,1,94.465,4.96,0,2024,
10371,46,technician,married,high_school,0,,,20,500,1,0,1,94.465,4.96,0,2024,
10372,24,services,married,high_school,0,1,,7,298,6,0,1,94.465,4.96,0,2024,
10373,38,blue-collar,single,basic_9y,,1,,5,101,1,0,1,94.465,4.96,0,2024,
10374,56,services,divorced,high_school,,1,,20,13,1,0,1,94.465,4.96,0,2024,
10375,41,blue-collar,divorced,basic_6y,0,0,,29,66,1,0,1,94.465,4.96,0,2024,
10376,35,admin_,married,professional_course,0,0,,16,62,1,0,1,94.465,4.96,0,2024,
10377,45,management,married,unknown,,0,,30,73,1,0,1,94.465,4.96,0,2024,
10378,26,admin_,divorced,high_school,0,1,,15,50,1,0,1,94.465,4.96,0,2024,
10379,53,blue-collar,divorced,basic_4y,,1,,17,57,1,0,1,94.465,4.96,0,2024,
10380,53,blue-collar,divorced,basic_4y,,0,,15,193,1,0,1,94.465,4.96,0,2024,
10381,37,admin_,married,high_school,0,1,,18,599,3,0,1,94.465,4.96,0,2024,
10382,52,entrepreneur,married,university_degree,0,0,,14,92,2,0,1,94.465,4.96,0,2024,
10383,35,blue-collar,divorced,basic_9y,0,0,,25,52,3,0,1,94.465,4.96,0,2024,
10384,48,blue-collar,married,basic_4y,0,1,,4,92,3,0,1,94.465,4.96,0,2024,
10385,41,blue-collar,divorced,basic_9y,,0,,18,294,3,0,1,94.465,4.96,0,2024,
10386,36,admin_,single,university_degree,0,1,,30,99,1,0,1,94.465,4.96,0,2024,
10387,44,unknown,single,basic_9y,,1,,29,76,3,0,1,94.465,4.96,0,2024,
10388,31,blue-collar,divorced,high_school,0,0,,17,27,3,0,1,94.465,4.96,0,2024,
10389,26,blue-collar,single,basic_4y,0,1,,23,41,1,0,1,94.465,4.96,0,2024,
10390,34,technician,married,professional_course,0,1,,8,191,1,0,1,94.465,4.96,0,2024,
10391,45,admin_,married,high_school,0,1,,21,523,1,0,1,94.465,4.96,0,2024,
10392,39,admin_,single,high_school,0,1,,7,358,1,0,1,94.465,4.96,0,2024,
10393,51,blue-collar,married,basic_9y,,1,,29,254,1,0,1,94.465,4.96,0,2024,
10394,50,blue-collar,divorced,basic_4y,0,1,,10,46,1,0,1,94.465,4.96,0,2024,
10395,40,blue-collar,married,basic_9y,0,1,,22,112,4,0,1,94.465,4.96,0,2024,
10396,43,blue-collar,married,basic_6y,,1,,3,51,1,0,1,94.465,4.96,0,2024,
10397,29,admin_,single,university_degree,0,1,,6,359,1,0,1,94.465,4.96,0,2024,
10398,42,blue-collar,married,basic_9y,0,1,,13,88,1,0,1,94.465,4.96,0,2024,
10399,30,technician,single,university_degree,0,1,,1,342,1,0,1,94.465,4.96,0,2024,
10400,40,entrepreneur,married,high_school,0,0,,25,78,1,0,1,94.465,4.96,0,2024,
10401,34,services,married,high_school,0,1,,7,76,3,0,1,94.465,4.96,0,2024,
10402,39,management,married,university_degree,0,0,,5,721,3,0,1,94.465,4.96,1,2024,
10403,60,management,divorced,university_degree,0,1,,15,420,4,0,1,94.465,4.96,0,2024,
10404,30,services,single,unknown,0,0,,25,163,1,0,1,94.465,4.96,0,2024,
10405,35,services,single,high_school,0,0,,5,41,3,0,1,94.465,4.96,0,2024,
10406,34,technician,divorced,professional_course,0,0,,15,442,3,0,1,94.465,4.96,0,2024,
10407,35,admin_,divorced,university_degree,0,0,,19,41,3,0,1,94.465,4.96,0,2024,
10408,52,entrepreneur,married,basic_4y,,1,,23,535,2,0,1,94.465,4.96,0,2024,
10409,60,retired,married,basic_4y,,0,,14,155,4,0,1,94.465,4.96,0,2024,
10410,25,self-employed,single,university_degree,0,0,,27,178,7,0,1,94.465,4.96,0,2024,
10411,35,admin_,single,high_school,0,0,,4,36,1,0,1,94.465,4.96,0,2024,
10412,40,services,single,high_school,0,1,,18,20,21,0,1,94.465,4.96,0,2024,
10413,35,admin_,divorced,high_school,0,0,,23,15,15,0,1,94.465,4.96,0,2024,
10414,58,unemployed,single,basic_4y,,0,,4,170,6,0,1,94.465,4.96,0,2024,
10415,37,technician,married,basic_6y,0,0,,24,87,3,0,1,94.465,4.96,0,2024,
10416,42,blue-collar,married,basic_6y,0,0,,10,298,4,0,1,94.465,4.96,0,2024,
10417,32,services,married,high_school,0,0,,23,244,3,0,1,94.465,4.96,0,2024,
10418,31,blue-collar,single,high_school,0,1,,18,750,2,0,1,94.465,4.96,1,2024,
10419,30,technician,married,professional_course,0,0,,3,169,1,0,1,94.465,4.96,0,2024,
10420,47,unknown,married,unknown,,0,,29,139,3,0,1,94.465,4.96,0,2024,
10421,34,admin_,married,university_degree,0,1,,29,14,14,0,1,94.465,4.96,0,2024,
10422,29,admin_,married,university_degree,0,0,,1,81,4,0,1,94.465,4.96,0,2024,
10423,28,services,married,unknown,0,0,,2,220,1,0,1,94.465,4.96,0,2024,
10424,50,services,single,high_school,0,0,,18,162,3,0,1,94.465,4.96,0,2024,
10425,25,unemployed,single,high_school,,1,,7,53,1,0,1,94.465,4.96,0,2024,
10426,35,technician,married,university_degree,,0,,18,131,1,0,1,94.465,4.96,0,2024,
10427,34,blue-collar,married,basic_9y,0,0,,6,18,30,0,1,94.465,4.96,0,2024,
10428,24,blue-collar,married,basic_9y,,0,,10,607,2,0,1,94.465,4.96,0,2024,
10429,52,retired,divorced,basic_4y,0,1,,18,111,3,0,1,94.465,4.96,0,2024,
10430,59,retired,married,basic_4y,,1,,17,216,3,0,1,94.465,4.96,0,2024,
10431,26,blue-collar,married,basic_9y,0,1,,13,102,35,0,1,94.465,4.96,0,2024,
10432,55,blue-collar,married,basic_4y,,0,,28,431,1,0,1,94.465,4.96,0,2024,
10433,31,blue-collar,married,basic_9y,0,0,,15,19,21,0,1,94.465,4.96,0,2024,
10434,37,technician,single,high_school,0,0,,17,394,3,0,1,94.465,4.96,0,2024,
10435,36,management,single,university_degree,0,0,,26,301,6,0,1,94.465,4.96,0,2024,
10436,54,technician,married,university_degree,,0,,3,71,4,0,1,94.465,4.96,0,2024,
10437,24,services,single,high_school,0,1,,11,341,3,0,1,94.465,4.96,0,2024,
10438,53,technician,married,professional_course,,0,,26,54,1,0,1,94.465,4.96,0,2024,
10439,28,admin_,married,university_degree,0,1,,14,406,2,0,1,94.465,4.96,0,2024,
10440,32,technician,married,professional_course,0,1,,27,226,2,0,1,94.465,4.96,0,2024,
10441,57,services,divorced,high_school,0,0,,21,168,1,0,1,94.465,4.96,0,2024,
10442,48,technician,married,high_school,0,,,10,221,1,0,1,94.465,4.96,0,2024,
10443,34,admin_,married,university_degree,0,0,,27,703,1,0,1,94.465,4.96,0,2024,
10444,48,unemployed,divorced,basic_4y,0,0,,3,119,2,0,1,94.465,4.96,0,2024,
10445,39,services,single,high_school,,0,,19,126,3,0,1,94.465,4.96,0,2024,
10446,33,admin_,married,high_school,0,0,,3,314,3,0,1,94.465,4.96,0,2024,
10447,37,technician,single,university_degree,0,0,,4,182,2,0,1,94.465,4.96,0,2024,
10448,32,blue-collar,married,high_school,,0,,6,353,2,0,1,94.465,4.96,0,2024,
10449,42,admin_,single,high_school,0,0,,5,362,3,0,1,94.465,4.96,0,2024,
10450,34,blue-collar,married,basic_6y,,0,,21,75,7,0,1,94.465,4.96,0,2024,
10451,35,admin_,married,high_school,0,0,,1,142,2,0,1,94.465,4.96,0,2024,
10452,47,blue-collar,married,basic_9y,,0,,24,146,3,0,1,94.465,4.96,0,2024,
10453,42,housemaid,married,unknown,,1,,27,345,4,0,1,94.465,4.96,0,2024,
10454,57,management,married,university_degree,,0,,7,103,3,0,1,94.465,4.96,0,2024,
10455,44,blue-collar,married,basic_4y,0,1,,19,17,25,0,1,94.465,4.96,0,2024,
10456,47,blue-collar,married,basic_4y,0,1,,23,2769,4,0,1,94.465,4.96,1,2024,
10457,49,management,married,high_school,0,1,,20,26,18,0,1,94.465,4.96,0,2024,
