client_id,age,job,marital,education,credit_default,mortgage
11476,40,technician,divorced,university_degree,0,1
11477,47,unknown,married,unknown,,1
11478,40,blue-collar,married,unknown,,0
11479,50,services,divorced,professional_course,0,1
11480,34,admin_,divorced,basic_9y,0,1
11481,46,blue-collar,married,basic_6y,0,0
11482,48,blue-collar,married,basic_9y,0,0
11483,36,blue-collar,married,basic_4y,,1
11484,53,unknown,married,unknown,0,0
11485,30,blue-collar,single,basic_4y,,0
11486,53,self-employed,divorced,basic_9y,0,0
11487,30,technician,married,professional_course,0,0
11488,32,services,single,basic_6y,0,1
11489,46,entrepreneur,divorced,high_school,0,0
11490,32,services,married,high_school,,0
11491,37,services,married,high_school,0,
11492,42,blue-collar,married,basic_6y,,0
11493,49,admin_,divorced,high_school,0,1
11494,37,entrepreneur,married,university_degree,0,0
11495,42,unemployed,married,high_school,,0
11496,24,entrepreneur,single,high_school,0,1
11497,57,retired,married,high_school,0,1
11498,47,services,married,high_school,0,1
11499,47,services,married,basic_6y,0,0
11500,38,services,married,basic_9y,0,
11501,33,blue-collar,married,basic_4y,,0
11502,43,blue-collar,married,basic_4y,,0
11503,51,unemployed,married,basic_9y,,0
11504,48,blue-collar,married,basic_4y,0,0
11505,36,services,married,high_school,0,0
11506,32,blue-collar,married,basic_9y,0,1
11507,26,management,single,university_degree,0,0
11508,37,services,single,university_degree,0,0
11509,45,entrepreneur,married,basic_9y,,0
11510,52,admin_,divorced,university_degree,0,1
11511,60,retired,divorced,university_degree,0,1
11512,45,management,married,basic_9y,0,1
11513,49,blue-collar,married,basic_9y,,0
11514,59,entrepreneur,married,university_degree,,0
11515,40,admin_,married,high_school,0,0
11516,36,admin_,married,university_degree,0,1
11517,35,technician,married,professional_course,0,1
11518,38,blue-collar,married,basic_4y,,0
11519,38,admin_,single,basic_9y,0,0
11520,41,blue-collar,married,basic_9y,,0
11521,43,unemployed,married,professional_course,0,0
11522,52,blue-collar,married,basic_9y,0,0
11523,56,technician,married,unknown,0,1
11524,28,student,single,professional_course,0,0
11525,36,housemaid,married,high_school,0,1
11526,53,retired,married,high_school,,1
11527,25,admin_,married,high_school,0,1
11528,50,services,divorced,unknown,0,0
11529,29,technician,single,university_degree,0,1
11530,50,blue-collar,married,basic_9y,,1
11531,52,retired,married,high_school,,1
11532,31,blue-collar,married,basic_6y,0,0
11533,52,retired,married,high_school,,0
11534,34,blue-collar,married,basic_9y,0,1
11535,50,technician,married,professional_course,,1
11536,45,management,married,university_degree,0,0
11537,36,self-employed,single,university_degree,0,0
11538,41,blue-collar,married,basic_4y,,1
11539,42,admin_,married,basic_6y,0,0
11540,41,blue-collar,married,basic_9y,0,1
11541,35,blue-collar,married,basic_9y,,1
11542,52,admin_,married,high_school,0,1
11543,46,management,married,basic_6y,,0
11544,38,blue-collar,married,basic_4y,0,1
11545,34,management,married,university_degree,0,1
11546,35,blue-collar,married,basic_6y,0,1
11547,55,blue-collar,married,basic_9y,,0
11548,32,blue-collar,married,professional_course,0,1
11549,37,blue-collar,married,basic_4y,,0
11550,32,blue-collar,married,professional_course,0,0
11551,45,management,married,university_degree,0,1
11552,36,blue-collar,married,basic_9y,0,1
11553,41,management,married,university_degree,0,1
11554,54,blue-collar,divorced,basic_4y,,0
11555,55,unemployed,married,high_school,0,0
11556,29,technician,married,professional_course,0,1
11557,39,technician,single,professional_course,0,1
11558,53,technician,married,professional_course,,0
11559,41,blue-collar,married,professional_course,0,1
11560,58,blue-collar,married,basic_4y,0,1
11561,36,admin_,married,university_degree,0,1
11562,44,services,married,high_school,0,1
11563,31,blue-collar,single,basic_9y,,0
11564,38,blue-collar,married,basic_9y,,0
11565,33,admin_,married,professional_course,0,0
11566,58,management,married,basic_6y,0,0
11567,58,blue-collar,married,basic_4y,,1
11568,50,admin_,divorced,high_school,0,0
11569,44,admin_,divorced,university_degree,0,0
11570,39,unemployed,married,basic_9y,,1
11571,33,admin_,married,high_school,0,1
11572,43,technician,married,basic_9y,0,0
11573,36,self-employed,divorced,basic_4y,0,0
11574,44,blue-collar,married,basic_4y,,0
11575,43,admin_,married,high_school,0,0
11576,31,blue-collar,married,basic_6y,0,1
11577,27,services,married,high_school,0,1
11578,49,blue-collar,married,basic_4y,,1
11579,35,blue-collar,married,basic_9y,0,0
11580,48,blue-collar,married,basic_9y,,0
11581,47,services,married,basic_6y,0,1
11582,36,blue-collar,married,professional_course,,1
11583,42,blue-collar,married,basic_9y,,1
11584,59,retired,married,basic_4y,,0
11585,57,blue-collar,married,basic_4y,0,0
11586,54,technician,married,high_school,0,1
11587,53,blue-collar,married,basic_9y,,1
11588,27,admin_,single,university_degree,0,0
11589,44,unemployed,married,basic_9y,0,0
11590,35,management,divorced,high_school,0,1
11591,26,blue-collar,married,basic_4y,0,0
11592,34,blue-collar,married,basic_6y,0,0
11593,43,technician,married,high_school,0,1
11594,33,services,single,high_school,0,0
11595,36,blue-collar,single,basic_9y,,
11596,35,admin_,married,high_school,0,1
11597,46,technician,divorced,professional_course,,1
11598,34,admin_,single,high_school,0,0
11599,56,blue-collar,married,basic_4y,0,0
11600,28,admin_,single,university_degree,0,1
11601,54,unemployed,married,basic_9y,0,0
11602,35,blue-collar,single,basic_6y,,1
11603,29,admin_,married,university_degree,0,0
11604,40,admin_,married,high_school,0,0
11605,38,blue-collar,single,university_degree,,0
11606,40,entrepreneur,single,high_school,0,0
11607,28,blue-collar,married,basic_9y,,0
11608,46,admin_,married,high_school,0,0
11609,36,blue-collar,married,basic_9y,0,1
11610,43,services,married,basic_4y,,0
11611,42,management,married,basic_6y,,0
11612,36,admin_,married,university_degree,0,1
11613,58,admin_,married,unknown,,1
11614,35,blue-collar,single,basic_6y,0,0
11615,52,management,married,unknown,,1
11616,27,services,single,high_school,,1
11617,28,services,married,unknown,0,0
11618,56,self-employed,single,basic_9y,,0
11619,37,blue-collar,married,unknown,0,0
11620,36,technician,single,unknown,0,0
11621,48,management,married,university_degree,0,0
11622,40,self-employed,married,professional_course,0,0
11623,32,admin_,single,university_degree,,0
11624,58,retired,divorced,university_degree,0,1
11625,43,technician,married,basic_9y,,0
11626,48,blue-collar,married,basic_4y,0,0
11627,49,services,married,high_school,0,1
11628,36,blue-collar,married,basic_9y,0,1
11629,43,admin_,single,professional_course,0,0
11630,31,admin_,single,university_degree,0,0
11631,35,services,single,high_school,0,0
11632,35,technician,single,professional_course,0,
11633,58,blue-collar,married,unknown,0,1
11634,46,housemaid,married,basic_4y,0,0
11635,55,admin_,divorced,university_degree,0,1
11636,41,technician,married,professional_course,0,0
11637,34,admin_,married,university_degree,0,1
11638,41,admin_,married,high_school,0,1
11639,50,unemployed,married,high_school,,0
11640,28,blue-collar,married,basic_6y,,1
11641,33,blue-collar,single,basic_9y,0,0
11642,46,blue-collar,divorced,basic_6y,0,1
11643,59,retired,married,professional_course,,1
11644,46,admin_,married,high_school,0,0
11645,29,admin_,single,university_degree,0,0
11646,39,entrepreneur,divorced,university_degree,0,0
11647,53,blue-collar,married,basic_4y,0,0
11648,35,admin_,married,high_school,0,0
11649,41,blue-collar,married,basic_9y,0,1
11650,57,retired,married,basic_4y,0,0
11651,39,services,divorced,basic_9y,0,1
11652,58,retired,married,professional_course,,0
11653,53,management,divorced,university_degree,0,0
11654,57,entrepreneur,married,basic_9y,,1
11655,43,technician,married,basic_9y,,1
11656,37,admin_,married,basic_6y,0,0
11657,33,services,single,high_school,0,0
11658,54,services,married,high_school,0,0
11659,45,entrepreneur,married,university_degree,,0
11660,44,services,married,high_school,0,1
11661,58,blue-collar,married,professional_course,0,0
11662,42,technician,married,university_degree,0,0
11663,39,services,married,high_school,,0
11664,44,technician,single,basic_6y,,0
11665,57,retired,married,university_degree,0,1
11666,39,admin_,married,high_school,0,1
11667,48,retired,married,unknown,,1
11668,40,admin_,married,high_school,,1
11669,45,admin_,divorced,university_degree,,
11670,37,admin_,divorced,high_school,0,1
11671,26,admin_,single,basic_9y,0,0
11672,57,management,married,university_degree,0,0
11673,31,student,single,unknown,,1
11674,45,blue-collar,married,basic_6y,,1
11675,29,admin_,single,university_degree,0,1
11676,36,blue-collar,married,high_school,0,0
11677,56,technician,divorced,basic_9y,0,1
11678,36,admin_,single,high_school,,1
11679,33,services,unknown,high_school,0,0
11680,34,management,married,university_degree,0,1
11681,53,services,married,basic_9y,,1
11682,55,admin_,married,high_school,0,1
11683,34,blue-collar,single,basic_6y,0,1
11684,42,housemaid,married,basic_4y,,1
11685,39,blue-collar,married,basic_4y,,0
11686,53,management,married,basic_9y,,1
11687,30,admin_,divorced,high_school,0,1
11688,31,management,single,university_degree,,1
11689,35,services,married,basic_6y,0,1
11690,43,admin_,married,university_degree,0,0
11691,40,housemaid,single,university_degree,0,1
11692,49,technician,married,professional_course,0,1
11693,26,blue-collar,single,basic_9y,,0
11694,55,blue-collar,divorced,basic_9y,0,1
11695,56,retired,married,basic_6y,0,1
11696,58,retired,married,basic_4y,0,0
11697,52,technician,married,university_degree,,0
11698,30,services,single,high_school,0,1
11699,31,blue-collar,single,basic_4y,0,0
11700,34,admin_,married,university_degree,0,0
11701,36,self-employed,married,professional_course,0,0
11702,55,admin_,married,university_degree,0,0
11703,35,blue-collar,married,basic_9y,,1
11704,43,management,married,university_degree,0,0
11705,35,entrepreneur,married,university_degree,0,0
11706,38,technician,divorced,professional_course,0,1
11707,35,admin_,married,high_school,0,0
11708,55,blue-collar,married,basic_4y,,1
11709,31,entrepreneur,single,basic_6y,,1
11710,56,self-employed,married,university_degree,0,0
11711,32,admin_,married,university_degree,0,1
11712,34,services,married,high_school,0,0
11713,44,admin_,divorced,high_school,0,1
11714,45,self-employed,divorced,professional_course,,0
11715,29,blue-collar,single,professional_course,0,0
11716,31,technician,married,professional_course,0,0
11717,38,blue-collar,married,basic_9y,0,0
11718,44,admin_,married,university_degree,0,0
11719,39,housemaid,married,university_degree,0,1
11720,32,blue-collar,married,basic_6y,0,1
11721,57,admin_,married,university_degree,0,1
11722,30,blue-collar,married,basic_9y,0,1
11723,43,admin_,married,high_school,0,1
11724,40,services,divorced,high_school,0,0
11725,33,admin_,married,professional_course,0,0
11726,31,entrepreneur,single,university_degree,,0
11727,50,admin_,married,basic_9y,0,0
11728,25,blue-collar,single,high_school,,0
11729,40,blue-collar,single,unknown,,1
11730,44,self-employed,single,university_degree,0,0
11731,48,unemployed,married,high_school,,1
11732,30,blue-collar,single,basic_9y,,0
11733,60,self-employed,single,basic_9y,,1
11734,43,services,married,high_school,0,0
11735,57,blue-collar,divorced,basic_4y,0,1
11736,48,blue-collar,married,basic_6y,,1
11737,35,admin_,married,basic_9y,0,0
11738,51,technician,married,unknown,0,1
11739,48,entrepreneur,married,professional_course,0,0
11740,36,admin_,married,university_degree,0,
11741,42,housemaid,married,basic_4y,,1
11742,33,technician,single,professional_course,0,0
11743,50,management,married,high_school,,0
11744,55,unknown,married,basic_4y,,0
11745,40,services,married,basic_6y,,0
11746,56,retired,divorced,basic_4y,0,1
11747,37,technician,married,university_degree,0,0
11748,36,blue-collar,single,basic_9y,0,0
11749,36,admin_,married,university_degree,0,1
11750,41,technician,married,high_school,0,0
11751,42,blue-collar,married,basic_4y,,1
11752,42,entrepreneur,married,professional_course,0,1
11753,49,management,married,high_school,0,0
11754,42,blue-collar,married,basic_4y,,1
11755,53,technician,married,university_degree,0,1
11756,41,blue-collar,married,basic_9y,,0
11757,42,admin_,divorced,university_degree,0,1
11758,33,blue-collar,married,basic_4y,0,1
11759,40,admin_,married,high_school,0,0
11760,31,management,single,university_degree,,0
11761,30,admin_,divorced,high_school,0,0
11762,31,entrepreneur,married,professional_course,0,1
11763,44,admin_,single,university_degree,,1
11764,44,management,married,university_degree,,1
11765,56,technician,married,unknown,0,0
11766,57,retired,single,high_school,0,0
11767,34,services,divorced,basic_9y,,1
11768,36,admin_,married,university_degree,0,1
11769,56,self-employed,married,professional_course,0,0
11770,27,management,single,high_school,0,1
11771,44,retired,single,basic_4y,0,1
11772,46,admin_,divorced,university_degree,0,1
11773,25,admin_,single,high_school,0,0
11774,59,entrepreneur,married,university_degree,0,0
11775,25,unemployed,single,high_school,,0
11776,37,technician,married,professional_course,0,0
11777,31,entrepreneur,single,basic_6y,,1
11778,59,retired,divorced,basic_4y,,0
11779,39,services,single,high_school,0,0
11780,32,services,single,high_school,0,0
11781,55,unemployed,divorced,basic_9y,0,0
11782,25,services,single,high_school,0,1
11783,42,services,married,high_school,0,0
11784,40,admin_,single,high_school,0,1
11785,52,retired,married,professional_course,0,0
11786,59,services,married,high_school,,1
11787,50,entrepreneur,married,basic_9y,0,1
11788,33,admin_,divorced,university_degree,0,0
11789,58,blue-collar,unknown,basic_9y,,0
11790,56,retired,married,high_school,,1
11791,50,blue-collar,married,basic_4y,,1
11792,31,management,married,university_degree,0,0
11793,36,admin_,married,basic_9y,0,0
11794,40,admin_,married,university_degree,0,0
11795,22,technician,single,professional_course,0,0
11796,27,unemployed,married,high_school,0,1
11797,30,blue-collar,married,basic_9y,0,0
11798,51,management,married,university_degree,,0
11799,39,management,married,university_degree,0,0
11800,30,blue-collar,married,basic_4y,,1
11801,58,retired,divorced,professional_course,,1
11802,53,blue-collar,married,basic_9y,0,1
11803,23,blue-collar,single,basic_4y,0,1
11804,45,management,single,basic_9y,0,1
11805,48,admin_,divorced,high_school,0,0
11806,29,blue-collar,married,unknown,,0
11807,37,blue-collar,married,basic_9y,0,0
11808,40,technician,single,professional_course,0,1
11809,40,management,married,unknown,0,0
11810,40,housemaid,married,basic_4y,,1
11811,38,blue-collar,single,basic_9y,0,1
11812,41,self-employed,divorced,university_degree,,1
11813,33,admin_,married,high_school,0,1
11814,58,blue-collar,married,basic_9y,,1
11815,42,technician,divorced,basic_9y,0,0
11816,59,retired,married,basic_9y,,0
